Country/Region,Year-Month,Case
Indonesia,2021-02-01,28633439
Indonesia,2021-03-01,38936831
Indonesia,2021-04-01,43234562
Indonesia,2021-05-01,49612324
Indonesia,2021-06-01,53049090
Indonesia,2021-07-01,69710649
Indonesia,2021-08-01,11433472
Indonesia,2021-09-01,0
Indonesia,2021-10-01,0
Iran,2020-01-01,0
Iran,2020-02-01,294
Iran,2020-03-01,172400
Iran,2020-04-01,1432550
Iran,2020-05-01,2942787
Iran,2020-06-01,4589823
Iran,2020-07-01,7103895
Iran,2020-08-01,9188334
Iran,2020-09-01,10550878
Iran,2020-10-01,13190225
Iran,2020-11-01,17003852
Iran,2020-12-01,26012919
Iran,2021-01-01,34406201
Iran,2021-02-01,36477089
Iran,2021-03-01,46713536
Iran,2021-04-01,53078598
Iran,2021-05-01,68849707
Iran,2021-06-01,80487738
Iran,2021-07-01,96465589
Iran,2021-08-01,13659176
Iran,2021-09-01,0
Iran,2021-10-01,0
Iraq,2020-01-01,0
Iraq,2020-02-01,0
Iraq,2020-03-01,1471
Iraq,2020-04-01,24096
Iraq,2020-05-01,68237
Iraq,2020-06-01,330211
Iraq,2020-07-01,1704449
Iraq,2020-08-01,3977514
Iraq,2020-09-01,7073484
Iraq,2020-10-01,10889895
Iraq,2020-11-01,13415201
Iraq,2020-12-01,15886615
Iraq,2021-01-01,17583527
Iraq,2021-02-01,17093507
Iraq,2021-03-01,21584972
Iraq,2021-04-01,25375591
Iraq,2021-05-01,32279862
Iraq,2021-06-01,35475456
Iraq,2021-07-01,41754625
Iraq,2021-08-01,5935866
Iraq,2021-09-01,0
Iraq,2021-10-01,0
Ireland,2020-01-01,0
Ireland,2020-02-01,0
Ireland,2020-03-01,75
Ireland,2020-04-01,101388
Ireland,2020-05-01,580855
Ireland,2020-06-01,684384
Ireland,2020-07-01,724284
Ireland,2020-08-01,724284
Ireland,2020-09-01,700920
Ireland,2020-10-01,724284
Ireland,2020-11-01,700920
Ireland,2020-12-01,724284
Ireland,2021-01-01,724284
Ireland,2021-02-01,654192
Ireland,2021-03-01,724284
Ireland,2021-04-01,700920
Ireland,2021-05-01,724284
Ireland,2021-06-01,700920
Ireland,2021-07-01,724284
Ireland,2021-08-01,93456
Ireland,2021-09-01,0
Ireland,2021-10-01,0
Israel,2020-01-01,0
Israel,2020-02-01,0
Israel,2020-03-01,824
Israel,2020-04-01,109496
Israel,2020-05-01,391621
Israel,2020-06-01,466549
Israel,2020-07-01,793730
Israel,2020-08-01,2200198
Israel,2020-09-01,3833557
Israel,2020-10-01,7961936
Israel,2020-11-01,9380024
Israel,2020-12-01,10665883
Israel,2021-01-01,14428283
Israel,2021-02-01,18507027
Israel,2021-03-01,24347386
Israel,2021-04-01,24809931
Israel,2021-05-01,25788745
Israel,2021-06-01,24989369
Israel,2021-07-01,26000598
Israel,2021-08-01,3410884
Israel,2021-09-01,0
Israel,2021-10-01,0
Italy,2020-01-01,0
Italy,2020-02-01,145
Italy,2020-03-01,145571
Italy,2020-04-01,1266518
Italy,2020-05-01,3706270
Italy,2020-06-01,5284972
Italy,2020-07-01,6067991
Italy,2020-08-01,6319921
Italy,2020-09-01,6480454
Italy,2020-10-01,7782506
Italy,2020-11-01,14088374
Italy,2020-12-01,35800929
Italy,2021-01-01,53778917
Italy,2021-02-01,62397634
Italy,2021-03-01,81820395
Italy,2021-04-01,96128071
Italy,2021-05-01,114440453
Italy,2021-06-01,119762132
Italy,2021-07-01,127407672
Italy,2021-08-01,16559009
Italy,2021-09-01,0
Italy,2021-10-01,0
Jamaica,2020-01-01,0
Jamaica,2020-02-01,0
Jamaica,2020-03-01,32
Jamaica,2020-04-01,564
Jamaica,2020-05-01,4503
Jamaica,2020-06-01,13537
Jamaica,2020-07-01,20265
Jamaica,2020-08-01,24388
Jamaica,2020-09-01,37442
Jamaica,2020-10-01,108793
Jamaica,2020-11-01,157966
Jamaica,2020-12-01,260575
Jamaica,2021-01-01,358234
Jamaica,2021-02-01,354091
Jamaica,2021-03-01,480005
Jamaica,2021-04-01,582842
Jamaica,2021-05-01,717623
Jamaica,2021-06-01,836667
Jamaica,2021-07-01,1282827
Jamaica,2021-08-01,188181
Jamaica,2021-09-01,0
Jamaica,2021-10-01,0
Japan,2020-01-01,6
Japan,2020-02-01,342
Japan,2020-03-01,5635
Japan,2020-04-01,32485
Japan,2020-05-01,300186
Japan,2020-06-01,466796
Japan,2020-07-01,597246
Japan,2020-08-01,1249430
Japan,2020-09-01,2019792
Japan,2020-10-01,2596355
Japan,2020-11-01,3124839
Japan,2020-12-01,4863092
Japan,2021-01-01,7789108
Japan,2021-02-01,10645563
Japan,2021-03-01,13251158
Japan,2021-04-01,14304018
Japan,2021-05-01,18437068
Japan,2021-06-01,21940079
Japan,2021-07-01,24677994
Japan,2021-08-01,3381882
Japan,2021-09-01,0
Japan,2021-10-01,0
Jordan,2020-01-01,0
Jordan,2020-02-01,0
Jordan,2020-03-01,124
Jordan,2020-04-01,6830
Jordan,2020-05-01,13359
Jordan,2020-06-01,20949
Jordan,2020-07-01,31030
Jordan,2020-08-01,38902
Jordan,2020-09-01,82211
Jordan,2020-10-01,202481
Jordan,2020-11-01,1853940
Jordan,2020-12-01,6971180
Jordan,2021-01-01,9184242
Jordan,2021-02-01,9216310
Jordan,2021-03-01,12856856
Jordan,2021-04-01,18491436
Jordan,2021-05-01,21903063
Jordan,2021-06-01,21815776
Jordan,2021-07-01,23022129
Jordan,2021-08-01,3007327
Jordan,2021-09-01,0
Jordan,2021-10-01,0
Kazakhstan,2020-01-01,0
Kazakhstan,2020-02-01,0
Kazakhstan,2020-03-01,86
Kazakhstan,2020-04-01,9719
Kazakhstan,2020-05-01,93679
Kazakhstan,2020-06-01,287521
Kazakhstan,2020-07-01,1186192
Kazakhstan,2020-08-01,2565155
Kazakhstan,2020-09-01,3322200
Kazakhstan,2020-10-01,4114197
Kazakhstan,2020-11-01,4212484
Kazakhstan,2020-12-01,4997024
Kazakhstan,2021-01-01,5855773
Kazakhstan,2021-02-01,6275421
Kazakhstan,2021-03-01,7870320
Kazakhstan,2021-04-01,8869170
Kazakhstan,2021-05-01,11475924
Kazakhstan,2021-06-01,12936293
Kazakhstan,2021-07-01,14939761
Kazakhstan,2021-08-01,2184437
Kazakhstan,2021-09-01,0
Kazakhstan,2021-10-01,0
Kenya,2020-01-01,0
Kenya,2020-02-01,0
Kenya,2020-03-01,7
Kenya,2020-04-01,1604
Kenya,2020-05-01,9426
Kenya,2020-06-01,38902
Kenya,2020-07-01,144274
Kenya,2020-08-01,476819
Kenya,2020-09-01,688863
Kenya,2020-10-01,979924
Kenya,2020-11-01,1399907
Kenya,2020-12-01,2244548
Kenya,2021-01-01,2538085
Kenya,2021-02-01,2384463
Kenya,2021-03-01,2765303
Kenya,2021-04-01,3030309
Kenya,2021-05-01,3509218
Kenya,2021-06-01,3632166
Kenya,2021-07-01,5246487
Kenya,2021-08-01,760106
Kenya,2021-09-01,0
Kenya,2021-10-01,0
Kiribati,2020-01-01,0
Kiribati,2020-02-01,0
Kiribati,2020-03-01,0
Kiribati,2020-04-01,0
Kiribati,2020-05-01,0
Kiribati,2020-06-01,0
Kiribati,2020-07-01,0
Kiribati,2020-08-01,0
Kiribati,2020-09-01,0
Kiribati,2020-10-01,0
Kiribati,2020-11-01,0
Kiribati,2020-12-01,0
Kiribati,2021-01-01,0
Kiribati,2021-02-01,0
Kiribati,2021-03-01,0
Kiribati,2021-04-01,0
Kiribati,2021-05-01,0
Kiribati,2021-06-01,0
Kiribati,2021-07-01,0
Kiribati,2021-08-01,0
Kiribati,2021-09-01,0
Kiribati,2021-10-01,0
"Korea, South",2020-01-01,0
"Korea, South",2020-02-01,283
"Korea, South",2020-03-01,53987
"Korea, South",2020-04-01,228263
"Korea, South",2020-05-01,305875
"Korea, South",2020-06-01,325244
"Korea, South",2020-07-01,385762
"Korea, South",2020-08-01,434409
"Korea, South",2020-09-01,567710
"Korea, South",2020-10-01,717978
"Korea, South",2020-11-01,778030
"Korea, South",2020-12-01,1059042
"Korea, South",2021-01-01,1765375
"Korea, South",2021-02-01,2094256
"Korea, South",2021-03-01,2738265
"Korea, South",2021-04-01,3103390
"Korea, South",2021-05-01,3787501
"Korea, South",2021-06-01,4213844
"Korea, South",2021-07-01,4945570
"Korea, South",2021-08-01,714356
"Korea, South",2021-09-01,0
"Korea, South",2021-10-01,0
Kosovo,2020-01-01,0
Kosovo,2020-02-01,0
Kosovo,2020-03-01,5
Kosovo,2020-04-01,2667
Kosovo,2020-05-01,20333
Kosovo,2020-06-01,30531
Kosovo,2020-07-01,86955
Kosovo,2020-08-01,222903
Kosovo,2020-09-01,354571
Kosovo,2020-10-01,451704
Kosovo,2020-11-01,561442
Kosovo,2020-12-01,1054657
Kosovo,2021-01-01,1483868
Kosovo,2021-02-01,1565422
Kosovo,2021-03-01,2038010
Kosovo,2021-04-01,2529906
Kosovo,2021-05-01,3049436
Kosovo,2021-06-01,3134826
Kosovo,2021-07-01,3270675
Kosovo,2021-08-01,422680
Kosovo,2021-09-01,0
Kosovo,2021-10-01,0
Kuwait,2020-01-01,0
Kuwait,2020-02-01,0
Kuwait,2020-03-01,639
Kuwait,2020-04-01,11774
Kuwait,2020-05-01,143650
Kuwait,2020-06-01,800378
Kuwait,2020-07-01,1476316
Kuwait,2020-08-01,2105277
Kuwait,2020-09-01,2609564
Kuwait,2020-10-01,3308981
Kuwait,2020-11-01,3832078
Kuwait,2020-12-01,4422585
Kuwait,2021-01-01,4694189
Kuwait,2021-02-01,4686995
Kuwait,2021-03-01,6119290
Kuwait,2021-04-01,7118201
Kuwait,2021-05-01,8591555
Kuwait,2021-06-01,9427468
Kuwait,2021-07-01,11242268
Kuwait,2021-08-01,1548803
Kuwait,2021-09-01,0
Kuwait,2021-10-01,0
Kyrgyzstan,2020-01-01,0
Kyrgyzstan,2020-02-01,0
Kyrgyzstan,2020-03-01,6
Kyrgyzstan,2020-04-01,4726
Kyrgyzstan,2020-05-01,25115
Kyrgyzstan,2020-06-01,53899
Kyrgyzstan,2020-07-01,311455
Kyrgyzstan,2020-08-01,1045551
Kyrgyzstan,2020-09-01,1230317
Kyrgyzstan,2020-10-01,1416498
Kyrgyzstan,2020-11-01,1727779
Kyrgyzstan,2020-12-01,2200467
Kyrgyzstan,2021-01-01,2441732
Kyrgyzstan,2021-02-01,2302659
Kyrgyzstan,2021-03-01,2603861
Kyrgyzstan,2021-04-01,2600923
Kyrgyzstan,2021-05-01,2905522
Kyrgyzstan,2021-06-01,3114276
Kyrgyzstan,2021-07-01,3867320
Kyrgyzstan,2021-08-01,593461
Kyrgyzstan,2021-09-01,0
Kyrgyzstan,2021-10-01,0
Laos,2020-01-01,0
Laos,2020-02-01,0
Laos,2020-03-01,0
Laos,2020-04-01,69
Laos,2020-05-01,400
Laos,2020-06-01,558
Laos,2020-07-01,589
Laos,2020-08-01,607
Laos,2020-09-01,647
Laos,2020-10-01,682
Laos,2020-11-01,695
Laos,2020-12-01,1037
Laos,2021-01-01,1258
Laos,2021-02-01,1155
Laos,2021-03-01,1347
Laos,2021-04-01,1446
Laos,2021-05-01,19903
Laos,2021-06-01,55719
Laos,2021-07-01,68417
Laos,2021-08-01,13406
Laos,2021-09-01,0
Laos,2021-10-01,0
Latvia,2020-01-01,0
Latvia,2020-02-01,0
Latvia,2020-03-01,22
Latvia,2020-04-01,3062
Latvia,2020-05-01,18441
Latvia,2020-06-01,25584
Latvia,2020-07-01,31747
Latvia,2020-08-01,33928
Latvia,2020-09-01,37230
Latvia,2020-10-01,41548
Latvia,2020-11-01,46544
Latvia,2020-12-01,440238
Latvia,2021-01-01,1269265
Latvia,2021-02-01,1823410
Latvia,2021-03-01,2635385
Latvia,2021-04-01,3016638
Latvia,2021-05-01,3627245
Latvia,2021-06-01,3925454
Latvia,2021-07-01,4182262
Latvia,2021-08-01,542603
Latvia,2021-09-01,0
Latvia,2021-10-01,0
Lebanon,2020-01-01,0
Lebanon,2020-02-01,0
Lebanon,2020-03-01,257
Lebanon,2020-04-01,2831
Lebanon,2020-05-01,12119
Lebanon,2020-06-01,27907
Lebanon,2020-07-01,46371
Lebanon,2020-08-01,90358
Lebanon,2020-09-01,306924
Lebanon,2020-10-01,861643
Lebanon,2020-11-01,1792725
Lebanon,2020-12-01,3259949
Lebanon,2021-01-01,4724542
Lebanon,2021-02-01,6673092
Lebanon,2021-03-01,10301214
Lebanon,2021-04-01,12538839
Lebanon,2021-05-01,15366903
Lebanon,2021-06-01,15820179
Lebanon,2021-07-01,16584868
Lebanon,2021-08-01,2149868
Lebanon,2021-09-01,0
Lebanon,2021-10-01,0
Lesotho,2020-01-01,0
Lesotho,2020-02-01,0
Lesotho,2020-03-01,0
Lesotho,2020-04-01,0
Lesotho,2020-05-01,4
Lesotho,2020-06-01,68
Lesotho,2020-07-01,1803
Lesotho,2020-08-01,9930
Lesotho,2020-09-01,19730
Lesotho,2020-10-01,29491
Lesotho,2020-11-01,34151
Lesotho,2020-12-01,42787
Lesotho,2021-01-01,56970
Lesotho,2021-02-01,85868
Lesotho,2021-03-01,125799
Lesotho,2021-04-01,158694
Lesotho,2021-05-01,198492
Lesotho,2021-06-01,193264
Lesotho,2021-07-01,204192
Lesotho,2021-08-01,26656
Lesotho,2021-09-01,0
Lesotho,2021-10-01,0
Liberia,2020-01-01,0
Liberia,2020-02-01,0
Liberia,2020-03-01,0
Liberia,2020-04-01,353
Liberia,2020-05-01,3320
Liberia,2020-06-01,6947
Liberia,2020-07-01,15445
Liberia,2020-08-01,23936
Liberia,2020-09-01,36085
Liberia,2020-10-01,39012
Liberia,2020-11-01,39579
Liberia,2020-12-01,42836
Liberia,2021-01-01,49898
Liberia,2021-02-01,50626
Liberia,2021-03-01,58770
Liberia,2021-04-01,57403
Liberia,2021-05-01,61689
Liberia,2021-06-01,63936
Liberia,2021-07-01,81179
Liberia,2021-08-01,10860
Liberia,2021-09-01,0
Liberia,2021-10-01,0
Libya,2020-01-01,0
Libya,2020-02-01,0
Libya,2020-03-01,1
Libya,2020-04-01,300
Libya,2020-05-01,991
Libya,2020-06-01,2820
Libya,2020-07-01,12484
Libya,2020-08-01,28918
Libya,2020-09-01,319397
Libya,2020-10-01,826332
Libya,2020-11-01,1342095
Libya,2020-12-01,1943891
Libya,2021-01-01,2655081
Libya,2021-02-01,3093658
Libya,2021-03-01,4157481
Libya,2021-04-01,4669289
Libya,2021-05-01,5210125
Libya,2021-06-01,5258132
Libya,2021-07-01,5683892
Libya,2021-08-01,775184
Libya,2021-09-01,0
Libya,2021-10-01,0
Liechtenstein,2020-01-01,0
Liechtenstein,2020-02-01,0
Liechtenstein,2020-03-01,204
Liechtenstein,2020-04-01,2133
Liechtenstein,2020-05-01,2506
Liechtenstein,2020-06-01,2430
Liechtenstein,2020-07-01,2540
Liechtenstein,2020-08-01,2748
Liechtenstein,2020-09-01,3156
Liechtenstein,2020-10-01,4896
Liechtenstein,2020-11-01,21847
Liechtenstein,2020-12-01,43770
Liechtenstein,2021-01-01,67911
Liechtenstein,2021-02-01,68724
Liechtenstein,2021-03-01,78237
Liechtenstein,2021-04-01,79886
Liechtenstein,2021-05-01,89423
Liechtenstein,2021-06-01,88479
Liechtenstein,2021-07-01,92533
Liechtenstein,2021-08-01,12041
Liechtenstein,2021-09-01,0
Liechtenstein,2021-10-01,0
Lithuania,2020-01-01,0
Lithuania,2020-02-01,0
Lithuania,2020-03-01,5
Lithuania,2020-04-01,3894
Lithuania,2020-05-01,32269
Lithuania,2020-06-01,42704
Lithuania,2020-07-01,49791
Lithuania,2020-08-01,55004
Lithuania,2020-09-01,72070
Lithuania,2020-10-01,120098
Lithuania,2020-11-01,416424
Lithuania,2020-12-01,1849291
Lithuania,2021-01-01,4165714
Lithuania,2021-02-01,4869789
Lithuania,2021-03-01,5955315
Lithuania,2021-04-01,6299755
Lithuania,2021-05-01,7431466
Lithuania,2021-06-01,7903887
Lithuania,2021-07-01,8318528
Lithuania,2021-08-01,1078186
Lithuania,2021-09-01,0
Lithuania,2021-10-01,0
Luxembourg,2020-01-01,0
Luxembourg,2020-02-01,0
Luxembourg,2020-03-01,270
Luxembourg,2020-04-01,33583
Luxembourg,2020-05-01,112731
Luxembourg,2020-06-01,117846
Luxembourg,2020-07-01,135267
Luxembourg,2020-08-01,194035
Luxembourg,2020-09-01,197001
Luxembourg,2020-10-01,257719
Luxembourg,2020-11-01,515737
Luxembourg,2020-12-01,1045714
Luxembourg,2021-01-01,1404785
Luxembourg,2021-02-01,1390986
Luxembourg,2021-03-01,1689447
Luxembourg,2021-04-01,1813346
Luxembourg,2021-05-01,2051521
Luxembourg,2021-06-01,2073067
Luxembourg,2021-07-01,2184487
Luxembourg,2021-08-01,288601
Luxembourg,2021-09-01,0
Luxembourg,2021-10-01,0
MS Zaandam,2020-01-01,0
MS Zaandam,2020-02-01,0
MS Zaandam,2020-03-01,0
MS Zaandam,2020-04-01,0
MS Zaandam,2020-05-01,0
MS Zaandam,2020-06-01,0
MS Zaandam,2020-07-01,0
MS Zaandam,2020-08-01,0
MS Zaandam,2020-09-01,0
MS Zaandam,2020-10-01,0
MS Zaandam,2020-11-01,0
MS Zaandam,2020-12-01,203
MS Zaandam,2021-01-01,217
MS Zaandam,2021-02-01,196
MS Zaandam,2021-03-01,217
MS Zaandam,2021-04-01,210
MS Zaandam,2021-05-01,217
MS Zaandam,2021-06-01,210
MS Zaandam,2021-07-01,217
MS Zaandam,2021-08-01,28
MS Zaandam,2021-09-01,0
MS Zaandam,2021-10-01,0
Madagascar,2020-01-01,0
Madagascar,2020-02-01,0
Madagascar,2020-03-01,0
Madagascar,2020-04-01,1016
Madagascar,2020-05-01,3762
Madagascar,2020-06-01,14793
Madagascar,2020-07-01,108851
Madagascar,2020-08-01,369219
Madagascar,2020-09-01,435115
Madagascar,2020-10-01,497507
Madagascar,2020-11-01,496532
Madagascar,2020-12-01,527222
Madagascar,2021-01-01,544729
Madagascar,2021-02-01,525493
Madagascar,2021-03-01,634212
Madagascar,2021-04-01,767345
Madagascar,2021-05-01,1157085
Madagascar,2021-06-01,1213970
Madagascar,2021-07-01,1267686
Madagascar,2021-08-01,164665
Madagascar,2021-09-01,0
Madagascar,2021-10-01,0
Malawi,2020-01-01,0
Malawi,2020-02-01,0
Malawi,2020-03-01,0
Malawi,2020-04-01,56
Malawi,2020-05-01,748
Malawi,2020-06-01,3835
Malawi,2020-07-01,29213
Malawi,2020-08-01,81748
Malawi,2020-09-01,115884
Malawi,2020-10-01,150105
Malawi,2020-11-01,161914
Malawi,2020-12-01,173191
Malawi,2021-01-01,196701
Malawi,2021-02-01,397360
Malawi,2021-03-01,806022
Malawi,2021-04-01,944567
Malawi,2021-05-01,1000994
Malawi,2021-06-01,984601
Malawi,2021-07-01,1083776
Malawi,2021-08-01,155462
Malawi,2021-09-01,0
Malawi,2021-10-01,0
Malaysia,2020-01-01,0
Malaysia,2020-02-01,280
Malaysia,2020-03-01,3711
Malaysia,2020-04-01,76324
Malaysia,2020-05-01,167424
Malaysia,2020-06-01,225277
Malaysia,2020-07-01,264497
Malaysia,2020-08-01,274668
Malaysia,2020-09-01,280831
Malaysia,2020-10-01,423497
Malaysia,2020-11-01,1086256
Malaysia,2020-12-01,2249795
Malaysia,2021-01-01,3802894
Malaysia,2021-02-01,6170109
Malaysia,2021-03-01,9521963
Malaysia,2021-04-01,10556321
Malaysia,2021-05-01,13286062
Malaysia,2021-06-01,17813871
Malaysia,2021-07-01,24254624
Malaysia,2021-08-01,3776451
Malaysia,2021-09-01,0
Malaysia,2021-10-01,0
Maldives,2020-01-01,0
Maldives,2020-02-01,0
Maldives,2020-03-01,78
Maldives,2020-04-01,449
Maldives,2020-05-01,3031
Maldives,2020-06-01,41382
Maldives,2020-07-01,71638
Maldives,2020-08-01,110614
Maldives,2020-09-01,222820
Maldives,2020-10-01,310617
Maldives,2020-11-01,340778
Maldives,2020-12-01,394250
Maldives,2021-01-01,420490
Maldives,2021-02-01,435181
Maldives,2021-03-01,598247
Maldives,2021-04-01,694634
Maldives,2021-05-01,926934
Maldives,2021-06-01,1788816
Maldives,2021-07-01,2255264
Maldives,2021-08-01,299846
Maldives,2021-09-01,0
Maldives,2021-10-01,0
Mali,2020-01-01,0
Mali,2020-02-01,0
Mali,2020-03-01,0
Mali,2020-04-01,1424
Mali,2020-05-01,14042
Mali,2020-06-01,33394
Mali,2020-07-01,54141
Mali,2020-08-01,62085
Mali,2020-09-01,69492
Mali,2020-10-01,79823
Mali,2020-11-01,88551
Mali,2020-12-01,116819
Mali,2021-01-01,169230
Mali,2021-02-01,173196
Mali,2021-03-01,203688
Mali,2021-04-01,224276
Mali,2021-05-01,285891
Mali,2021-06-01,298568
Mali,2021-07-01,362694
Mali,2021-08-01,55828
Mali,2021-09-01,0
Mali,2021-10-01,0
Malta,2020-01-01,0
Malta,2020-02-01,0
Malta,2020-03-01,35
Malta,2020-04-01,3331
Malta,2020-05-01,13966
Malta,2020-06-01,18142
Malta,2020-07-01,20446
Malta,2020-08-01,26258
Malta,2020-09-01,58537
Malta,2020-10-01,99499
Malta,2020-11-01,177896
Malta,2020-12-01,294553
Malta,2021-01-01,394624
Malta,2021-02-01,481564
Malta,2021-03-01,730958
Malta,2021-04-01,865240
Malta,2021-05-01,926522
Malta,2021-06-01,903458
Malta,2021-07-01,942440
Malta,2021-08-01,128437
Malta,2021-09-01,0
Malta,2021-10-01,0
Marshall Islands,2020-01-01,0
Marshall Islands,2020-02-01,0
Marshall Islands,2020-03-01,0
Marshall Islands,2020-04-01,0
Marshall Islands,2020-05-01,0
Marshall Islands,2020-06-01,0
Marshall Islands,2020-07-01,0
Marshall Islands,2020-08-01,0
Marshall Islands,2020-09-01,0
Marshall Islands,2020-10-01,0
Marshall Islands,2020-11-01,18
Marshall Islands,2020-12-01,118
Marshall Islands,2021-01-01,124
Marshall Islands,2021-02-01,112
Marshall Islands,2021-03-01,124
Marshall Islands,2021-04-01,120
Marshall Islands,2021-05-01,124
Marshall Islands,2021-06-01,120
Marshall Islands,2021-07-01,124
Marshall Islands,2021-08-01,16
Marshall Islands,2021-09-01,0
Marshall Islands,2021-10-01,0
Mauritania,2020-01-01,0
Mauritania,2020-02-01,0
Mauritania,2020-03-01,6
Mauritania,2020-04-01,108
Mauritania,2020-05-01,292
Mauritania,2020-06-01,17255
Mauritania,2020-07-01,96587
Mauritania,2020-08-01,182235
Mauritania,2020-09-01,205529
Mauritania,2020-10-01,226593
Mauritania,2020-11-01,226412
Mauritania,2020-12-01,272104
Mauritania,2021-01-01,438621
Mauritania,2021-02-01,454206
Mauritania,2021-03-01,521409
Mauritania,2021-04-01,522720
Mauritania,2021-05-01,560769
Mauritania,2021-06-01,576236
Mauritania,2021-07-01,642768
Mauritania,2021-08-01,90542
Mauritania,2021-09-01,0
Mauritania,2021-10-01,0
Mauritius,2020-01-01,0
Mauritius,2020-02-01,0
Mauritius,2020-03-01,0
Mauritius,2020-04-01,3993
Mauritius,2020-05-01,9938
Mauritius,2020-06-01,9744
Mauritius,2020-07-01,10255
Mauritius,2020-08-01,10359
Mauritius,2020-09-01,10136
Mauritius,2020-10-01,11476
Mauritius,2020-11-01,12833
Mauritius,2020-12-01,15006
Mauritius,2021-01-01,16010
Mauritius,2021-02-01,15465
Mauritius,2021-03-01,18514
Mauritius,2021-04-01,26113
Mauritius,2021-05-01,35395
Mauritius,2021-06-01,38187
Mauritius,2021-07-01,51394
Mauritius,2021-08-01,7416
Mauritius,2021-09-01,0
Mauritius,2021-10-01,0
Mexico,2020-01-01,0
Mexico,2020-02-01,0
Mexico,2020-03-01,157
Mexico,2020-04-01,94466
Mexico,2020-05-01,1048045
Mexico,2020-06-01,3479273
Mexico,2020-07-01,7789179
Mexico,2020-08-01,13036674
Mexico,2020-09-01,17039801
Mexico,2020-10-01,22073682
Mexico,2020-11-01,23701410
Mexico,2020-12-01,29386760
Mexico,2021-01-01,38061080
Mexico,2021-02-01,43267965
Mexico,2021-03-01,53068236
Mexico,2021-04-01,54680770
Mexico,2021-05-01,58902915
Mexico,2021-06-01,58867267
Mexico,2021-07-01,64709564
Mexico,2021-08-01,8996332
Mexico,2021-09-01,0
Mexico,2021-10-01,0
Micronesia,2020-01-01,0
Micronesia,2020-02-01,0
Micronesia,2020-03-01,0
Micronesia,2020-04-01,0
Micronesia,2020-05-01,0
Micronesia,2020-06-01,0
Micronesia,2020-07-01,0
Micronesia,2020-08-01,0
Micronesia,2020-09-01,0
Micronesia,2020-10-01,0
Micronesia,2020-11-01,0
Micronesia,2020-12-01,0
Micronesia,2021-01-01,3
Micronesia,2021-02-01,28
Micronesia,2021-03-01,31
Micronesia,2021-04-01,30
Micronesia,2021-05-01,31
Micronesia,2021-06-01,30
Micronesia,2021-07-01,31
Micronesia,2021-08-01,4
Micronesia,2021-09-01,0
Micronesia,2021-10-01,0
Moldova,2020-01-01,0
Moldova,2020-02-01,0
Moldova,2020-03-01,52
Moldova,2020-04-01,11148
Moldova,2020-05-01,81818
Moldova,2020-06-01,208210
Moldova,2020-07-01,418697
Moldova,2020-08-01,658636
Moldova,2020-09-01,969584
Moldova,2020-10-01,1462677
Moldova,2020-11-01,2184226
Moldova,2020-12-01,3509490
Moldova,2021-01-01,4395355
Moldova,2021-02-01,4423957
Moldova,2021-03-01,5682219
Moldova,2021-04-01,6821109
Moldova,2021-05-01,7585713
Moldova,2021-06-01,7463202
Moldova,2021-07-01,7775319
Moldova,2021-08-01,1008974
Moldova,2021-09-01,0
Moldova,2021-10-01,0
Monaco,2020-01-01,0
Monaco,2020-02-01,0
Monaco,2020-03-01,11
Monaco,2020-04-01,595
Monaco,2020-05-01,2657
Monaco,2020-06-01,2804
Monaco,2020-07-01,3059
Monaco,2020-08-01,3489
Monaco,2020-09-01,4096
Monaco,2020-10-01,6908
Monaco,2020-11-01,13032
Monaco,2020-12-01,19190
Monaco,2021-01-01,30166
Monaco,2021-02-01,42596
Monaco,2021-03-01,59977
Monaco,2021-04-01,67935
Monaco,2021-05-01,75396
Monaco,2021-06-01,74427
Monaco,2021-07-01,80108
Monaco,2021-08-01,10947
Monaco,2021-09-01,0
Monaco,2021-10-01,0
Mongolia,2020-01-01,0
Mongolia,2020-02-01,0
Mongolia,2020-03-01,4
Mongolia,2020-04-01,171
Mongolia,2020-05-01,721
Mongolia,2020-06-01,3505
Mongolia,2020-07-01,6406
Mongolia,2020-08-01,8455
Mongolia,2020-09-01,9008
Mongolia,2020-10-01,9626
Mongolia,2020-11-01,9889
Mongolia,2020-12-01,15683
Mongolia,2021-01-01,31917
Mongolia,2021-02-01,49133
Mongolia,2021-03-01,103867
Mongolia,2021-04-01,345579
Mongolia,2021-05-01,1213729
Mongolia,2021-06-01,1823215
Mongolia,2021-07-01,3829475
Mongolia,2021-08-01,640884
Mongolia,2021-09-01,0
Mongolia,2021-10-01,0
Montenegro,2020-01-01,0
Montenegro,2020-02-01,0
Montenegro,2020-03-01,0
Montenegro,2020-04-01,2018
Montenegro,2020-05-01,9128
Montenegro,2020-06-01,9450
Montenegro,2020-07-01,14596
Montenegro,2020-08-01,88228
Montenegro,2020-09-01,152629
Montenegro,2020-10-01,332978
Montenegro,2020-11-01,544328
Montenegro,2020-12-01,991739
Montenegro,2021-01-01,1410947
Montenegro,2021-02-01,1677258
Montenegro,2021-03-01,2323328
Montenegro,2021-04-01,2689172
Montenegro,2021-05-01,2967586
Montenegro,2021-06-01,2938321
Montenegro,2021-07-01,3058017
Montenegro,2021-08-01,396308
Montenegro,2021-09-01,0
Montenegro,2021-10-01,0
Morocco,2020-01-01,0
Morocco,2020-02-01,0
Morocco,2020-03-01,112
Morocco,2020-04-01,9521
Morocco,2020-05-01,107307
