Country/Region,Year-Month,Case
Iraq,2020-04-01,2275
Iraq,2020-05-01,4085
Iraq,2020-06-01,25196
Iraq,2020-07-01,107877
Iraq,2020-08-01,183007
Iraq,2020-09-01,245813
Iraq,2020-10-01,313539
Iraq,2020-11-01,349853
Iraq,2020-12-01,390874
Iraq,2021-01-01,401040
Iraq,2021-02-01,369658
Iraq,2021-03-01,429242
Iraq,2021-04-01,446909
Iraq,2021-05-01,494963
Iraq,2021-06-01,503456
Iraq,2021-07-01,552846
Iraq,2021-08-01,612759
Iraq,2021-09-01,648829
Iraq,2021-10-01,543204
Ireland,2020-01-01,0
Ireland,2020-02-01,0
Ireland,2020-03-01,296
Ireland,2020-04-01,16660
Ireland,2020-05-01,46680
Ireland,2020-06-01,51089
Ireland,2020-07-01,54277
Ireland,2020-08-01,54960
Ireland,2020-09-01,53636
Ireland,2020-10-01,57316
Ireland,2020-11-01,59595
Ireland,2020-12-01,66477
Ireland,2021-01-01,82195
Ireland,2021-02-01,109821
Ireland,2021-03-01,140547
Ireland,2021-04-01,144297
Ireland,2021-05-01,152882
Ireland,2021-06-01,148851
Ireland,2021-07-01,155490
Ireland,2021-08-01,156988
Ireland,2021-09-01,155083
Ireland,2021-10-01,127192
Israel,2020-01-01,0
Israel,2020-02-01,0
Israel,2020-03-01,102
Israel,2020-04-01,4080
Israel,2020-05-01,8248
Israel,2020-06-01,9197
Israel,2020-07-01,13094
Israel,2020-08-01,23535
Israel,2020-09-01,37032
Israel,2020-10-01,66634
Israel,2020-11-01,82340
Israel,2020-12-01,94789
Israel,2021-01-01,124229
Israel,2021-02-01,150058
Israel,2021-03-01,186615
Israel,2021-04-01,189283
Israel,2021-05-01,198025
Israel,2021-06-01,192743
Israel,2021-07-01,199822
Israel,2021-08-01,208069
Israel,2021-09-01,223158
Israel,2021-10-01,190520
Italy,2020-01-01,0
Italy,2020-02-01,102
Italy,2020-03-01,116616
Italy,2020-04-01,644171
Italy,2020-05-01,973585
Italy,2020-06-01,1028841
Italy,2020-07-01,1084927
Italy,2020-08-01,1095146
Italy,2020-09-01,1069880
Italy,2020-10-01,1137835
Italy,2020-11-01,1385115
Italy,2020-12-01,2046224
Italy,2021-01-01,2531790
Italy,2021-02-01,2622056
Italy,2021-03-01,3201000
Italy,2021-04-01,3472382
Italy,2021-05-01,3843395
Italy,2021-06-01,3810571
Italy,2021-07-01,3962995
Italy,2021-08-01,3984943
Italy,2021-09-01,3903526
Italy,2021-10-01,3153551
Jamaica,2020-01-01,0
Jamaica,2020-02-01,0
Jamaica,2020-03-01,13
Jamaica,2020-04-01,147
Jamaica,2020-05-01,277
Jamaica,2020-06-01,298
Jamaica,2020-07-01,310
Jamaica,2020-08-01,467
Jamaica,2020-09-01,1664
Jamaica,2020-10-01,4931
Jamaica,2020-11-01,6934
Jamaica,2020-12-01,8638
Jamaica,2021-01-01,10025
Jamaica,2021-02-01,10614
Jamaica,2021-03-01,15582
Jamaica,2021-04-01,20931
Jamaica,2021-05-01,26730
Jamaica,2021-06-01,30332
Jamaica,2021-07-01,35318
Jamaica,2021-08-01,41115
Jamaica,2021-09-01,52125
Jamaica,2021-10-01,48875
Japan,2020-01-01,0
Japan,2020-02-01,40
Japan,2020-03-01,892
Japan,2020-04-01,6828
Japan,2020-05-01,23070
Japan,2020-06-01,28137
Japan,2020-07-01,30609
Japan,2020-08-01,34874
Japan,2020-09-01,43820
Japan,2020-10-01,51571
Japan,2020-11-01,56891
Japan,2020-12-01,82231
Japan,2021-01-01,140750
Japan,2021-02-01,195564
Japan,2021-03-01,267223
Japan,2021-04-01,287341
Japan,2021-05-01,359038
Japan,2021-06-01,422623
Japan,2021-07-01,464125
Japan,2021-08-01,481339
Japan,2021-09-01,509185
Japan,2021-10-01,431867
Jordan,2020-01-01,0
Jordan,2020-02-01,0
Jordan,2020-03-01,15
Jordan,2020-04-01,200
Jordan,2020-05-01,278
Jordan,2020-06-01,270
Jordan,2020-07-01,322
Jordan,2020-08-01,372
Jordan,2020-09-01,860
Jordan,2020-10-01,11016
Jordan,2020-11-01,53755
Jordan,2020-12-01,105737
Jordan,2021-01-01,127430
Jordan,2021-02-01,125439
Jordan,2021-03-01,173615
Jordan,2021-04-01,240547
Jordan,2021-05-01,285535
Jordan,2021-06-01,288561
Jordan,2021-07-01,306353
Jordan,2021-08-01,316956
Jordan,2021-09-01,317285
Jordan,2021-10-01,260025
Kazakhstan,2020-01-01,0
Kazakhstan,2020-02-01,0
Kazakhstan,2020-03-01,6
Kazakhstan,2020-04-01,441
Kazakhstan,2020-05-01,1029
Kazakhstan,2020-06-01,2975
Kazakhstan,2020-07-01,14017
Kazakhstan,2020-08-01,46271
Kazakhstan,2020-09-01,59620
Kazakhstan,2020-10-01,66698
Kazakhstan,2020-11-01,70383
Kazakhstan,2020-12-01,80870
Kazakhstan,2021-01-01,90671
Kazakhstan,2021-02-01,90339
Kazakhstan,2021-03-01,133298
Kazakhstan,2021-04-01,187162
Kazakhstan,2021-05-01,217427
Kazakhstan,2021-06-01,226660
Kazakhstan,2021-07-01,259331
Kazakhstan,2021-08-01,346850
Kazakhstan,2021-09-01,446945
Kazakhstan,2021-10-01,395407
Kenya,2020-01-01,0
Kenya,2020-02-01,0
Kenya,2020-03-01,6
Kenya,2020-04-01,297
Kenya,2020-05-01,1314
Kenya,2020-06-01,3215
Kenya,2020-07-01,6907
Kenya,2020-08-01,14879
Kenya,2020-09-01,19093
Kenya,2020-10-01,25594
Kenya,2020-11-01,37680
Kenya,2020-12-01,49512
Kenya,2021-01-01,53433
Kenya,2021-02-01,50515
Kenya,2021-03-01,61069
Kenya,2021-04-01,73188
Kenya,2021-05-01,92363
Kenya,2021-06-01,102573
Kenya,2021-07-01,117021
Kenya,2021-08-01,134940
Kenya,2021-09-01,148307
Kenya,2021-10-01,124711
Kiribati,2020-01-01,0
Kiribati,2020-02-01,0
Kiribati,2020-03-01,0
Kiribati,2020-04-01,0
Kiribati,2020-05-01,0
Kiribati,2020-06-01,0
Kiribati,2020-07-01,0
Kiribati,2020-08-01,0
Kiribati,2020-09-01,0
Kiribati,2020-10-01,0
Kiribati,2020-11-01,0
Kiribati,2020-12-01,0
Kiribati,2021-01-01,0
Kiribati,2021-02-01,0
Kiribati,2021-03-01,0
Kiribati,2021-04-01,0
Kiribati,2021-05-01,0
Kiribati,2021-06-01,0
Kiribati,2021-07-01,0
Kiribati,2021-08-01,0
Kiribati,2021-09-01,0
Kiribati,2021-10-01,0
"Korea, South",2020-01-01,0
"Korea, South",2020-02-01,83
"Korea, South",2020-03-01,2606
"Korea, South",2020-04-01,6533
"Korea, South",2020-05-01,8104
"Korea, South",2020-06-01,8337
"Korea, South",2020-07-01,9057
"Korea, South",2020-08-01,9557
"Korea, South",2020-09-01,11080
"Korea, South",2020-10-01,13711
"Korea, South",2020-11-01,14883
"Korea, South",2020-12-01,20701
"Korea, South",2021-01-01,37988
"Korea, South",2021-02-01,42682
"Korea, South",2021-03-01,52018
"Korea, South",2021-04-01,53623
"Korea, South",2021-05-01,58967
"Korea, South",2021-06-01,59791
"Korea, South",2021-07-01,63723
"Korea, South",2021-08-01,67696
"Korea, South",2021-09-01,71691
"Korea, South",2021-10-01,62920
Kosovo,2020-01-01,0
Kosovo,2020-02-01,0
Kosovo,2020-03-01,9
Kosovo,2020-04-01,316
Kosovo,2020-05-01,863
Kosovo,2020-06-01,1048
Kosovo,2020-07-01,3840
Kosovo,2020-08-01,12213
Kosovo,2020-09-01,17798
Kosovo,2020-10-01,20183
Kosovo,2020-11-01,25086
Kosovo,2020-12-01,37321
Kosovo,2021-01-01,43681
Kosovo,2021-02-01,43286
Kosovo,2021-03-01,53360
Kosovo,2021-04-01,60903
Kosovo,2021-05-01,68686
Kosovo,2021-06-01,67633
Kosovo,2021-07-01,70284
Kosovo,2021-08-01,71935
Kosovo,2021-09-01,84247
Kosovo,2021-10-01,71259
Kuwait,2020-01-01,0
Kuwait,2020-02-01,0
Kuwait,2020-03-01,0
Kuwait,2020-04-01,234
Kuwait,2020-05-01,3288
Kuwait,2020-06-01,8890
Kuwait,2020-07-01,12450
Kuwait,2020-08-01,15391
Kuwait,2020-09-01,17095
Kuwait,2020-10-01,21447
Kuwait,2020-11-01,25156
Kuwait,2020-12-01,28275
Kuwait,2021-01-01,29369
Kuwait,2021-02-01,28292
Kuwait,2021-03-01,36957
Kuwait,2021-04-01,43200
Kuwait,2021-05-01,52241
Kuwait,2021-06-01,55499
Kuwait,2021-07-01,67427
Kuwait,2021-08-01,73997
Kuwait,2021-09-01,73050
Kuwait,2021-10-01,58924
Kyrgyzstan,2020-01-01,0
Kyrgyzstan,2020-02-01,0
Kyrgyzstan,2020-03-01,0
Kyrgyzstan,2020-04-01,154
Kyrgyzstan,2020-05-01,407
Kyrgyzstan,2020-06-01,973
Kyrgyzstan,2020-07-01,18863
Kyrgyzstan,2020-08-01,40932
Kyrgyzstan,2020-09-01,31862
Kyrgyzstan,2020-10-01,34164
Kyrgyzstan,2020-11-01,36229
Kyrgyzstan,2020-12-01,40881
Kyrgyzstan,2021-01-01,42888
Kyrgyzstan,2021-02-01,40367
Kyrgyzstan,2021-03-01,45987
Kyrgyzstan,2021-04-01,46321
Kyrgyzstan,2021-05-01,52859
Kyrgyzstan,2021-06-01,57170
Kyrgyzstan,2021-07-01,66891
Kyrgyzstan,2021-08-01,75767
Kyrgyzstan,2021-09-01,77299
Kyrgyzstan,2021-10-01,63014
Laos,2020-01-01,0
Laos,2020-02-01,0
Laos,2020-03-01,0
Laos,2020-04-01,0
Laos,2020-05-01,0
Laos,2020-06-01,0
Laos,2020-07-01,0
Laos,2020-08-01,0
Laos,2020-09-01,0
Laos,2020-10-01,0
Laos,2020-11-01,0
Laos,2020-12-01,0
Laos,2021-01-01,0
Laos,2021-02-01,0
Laos,2021-03-01,0
Laos,2021-04-01,0
Laos,2021-05-01,45
Laos,2021-06-01,90
Laos,2021-07-01,129
Laos,2021-08-01,295
Laos,2021-09-01,478
Laos,2021-10-01,807
Latvia,2020-01-01,0
Latvia,2020-02-01,0
Latvia,2020-03-01,0
Latvia,2020-04-01,185
Latvia,2020-05-01,613
Latvia,2020-06-01,835
Latvia,2020-07-01,950
Latvia,2020-08-01,1011
Latvia,2020-09-01,1063
Latvia,2020-10-01,1459
Latvia,2020-11-01,3952
Latvia,2020-12-01,12220
Latvia,2021-01-01,29302
Latvia,2021-02-01,40498
Latvia,2021-03-01,55047
Latvia,2021-04-01,60787
Latvia,2021-05-01,70175
Latvia,2021-06-01,73814
Latvia,2021-07-01,78784
Latvia,2021-08-01,79501
Latvia,2021-09-01,79002
Latvia,2021-10-01,68355
Lebanon,2020-01-01,0
Lebanon,2020-02-01,0
Lebanon,2020-03-01,110
Lebanon,2020-04-01,616
Lebanon,2020-05-01,799
Lebanon,2020-06-01,934
Lebanon,2020-07-01,1288
Lebanon,2020-08-01,3232
Lebanon,2020-09-01,7897
Lebanon,2020-10-01,15603
Lebanon,2020-11-01,24721
Lebanon,2020-12-01,38478
Lebanon,2021-01-01,61672
Lebanon,2021-02-01,111944
Lebanon,2021-03-01,170411
Lebanon,2021-04-01,204486
Lebanon,2021-05-01,234718
Lebanon,2021-06-01,234036
Lebanon,2021-07-01,244302
Lebanon,2021-08-01,247426
Lebanon,2021-09-01,246109
Lebanon,2021-10-01,201568
Lesotho,2020-01-01,0
Lesotho,2020-02-01,0
Lesotho,2020-03-01,0
Lesotho,2020-04-01,0
Lesotho,2020-05-01,0
Lesotho,2020-06-01,0
Lesotho,2020-07-01,149
Lesotho,2020-08-01,814
Lesotho,2020-09-01,987
Lesotho,2020-10-01,1294
Lesotho,2020-11-01,1320
Lesotho,2020-12-01,1451
Lesotho,2021-01-01,3184
Lesotho,2021-02-01,6692
Lesotho,2021-03-01,9591
Lesotho,2021-04-01,9462
Lesotho,2021-05-01,9962
Lesotho,2021-06-01,9817
Lesotho,2021-07-01,10686
Lesotho,2021-08-01,12188
Lesotho,2021-09-01,12090
Lesotho,2021-10-01,15639
Liberia,2020-01-01,0
Liberia,2020-02-01,0
Liberia,2020-03-01,0
Liberia,2020-04-01,190
Liberia,2020-05-01,676
Liberia,2020-06-01,953
Liberia,2020-07-01,1757
Liberia,2020-08-01,2491
Liberia,2020-09-01,2460
Liberia,2020-10-01,2542
Liberia,2020-11-01,2465
Liberia,2020-12-01,2573
Liberia,2021-01-01,2592
Liberia,2021-02-01,2363
Liberia,2021-03-01,2635
Liberia,2021-04-01,2550
Liberia,2021-05-01,2641
Liberia,2021-06-01,2908
Liberia,2021-07-01,4417
Liberia,2021-08-01,7057
Liberia,2021-09-01,7887
Liberia,2021-10-01,6868
Libya,2020-01-01,0
Libya,2020-02-01,0
Libya,2020-03-01,0
Libya,2020-04-01,38
Libya,2020-05-01,102
Libya,2020-06-01,316
Libya,2020-07-01,1446
Libya,2020-08-01,4835
Libya,2020-09-01,11739
Libya,2020-10-01,21710
Libya,2020-11-01,30616
Libya,2020-12-01,41136
Libya,2021-01-01,51651
Libya,2021-02-01,57012
Libya,2021-03-01,75155
Libya,2021-04-01,86003
Libya,2021-05-01,95699
Libya,2021-06-01,94932
Libya,2021-07-01,102235
Libya,2021-08-01,121320
Libya,2021-09-01,134030
Libya,2021-10-01,115763
Liechtenstein,2020-01-01,0
Liechtenstein,2020-02-01,0
Liechtenstein,2020-03-01,0
Liechtenstein,2020-04-01,27
Liechtenstein,2020-05-01,31
Liechtenstein,2020-06-01,30
Liechtenstein,2020-07-01,31
Liechtenstein,2020-08-01,31
Liechtenstein,2020-09-01,30
Liechtenstein,2020-10-01,34
Liechtenstein,2020-11-01,243
Liechtenstein,2020-12-01,815
Liechtenstein,2021-01-01,1558
Liechtenstein,2021-02-01,1521
Liechtenstein,2021-03-01,1732
Liechtenstein,2021-04-01,1680
Liechtenstein,2021-05-01,1765
Liechtenstein,2021-06-01,1731
Liechtenstein,2021-07-01,1798
Liechtenstein,2021-08-01,1798
Liechtenstein,2021-09-01,1740
Liechtenstein,2021-10-01,1418
Lithuania,2020-01-01,0
Lithuania,2020-02-01,0
Lithuania,2020-03-01,26
Lithuania,2020-04-01,574
Lithuania,2020-05-01,1304
Lithuania,2020-06-01,1763
Lithuania,2020-07-01,1935
Lithuania,2020-08-01,2025
Lithuania,2020-09-01,2141
Lithuania,2020-10-01,3179
Lithuania,2020-11-01,10090
Lithuania,2020-12-01,36222
Lithuania,2021-01-01,73890
Lithuania,2021-02-01,85668
Lithuania,2021-03-01,106016
Lithuania,2021-04-01,112205
Lithuania,2021-05-01,127296
Lithuania,2021-06-01,130286
Lithuania,2021-07-01,136462
Lithuania,2021-08-01,138431
Lithuania,2021-09-01,142610
Lithuania,2021-10-01,127446
Luxembourg,2020-01-01,0
Luxembourg,2020-02-01,0
Luxembourg,2020-03-01,162
Luxembourg,2020-04-01,1943
Luxembourg,2020-05-01,3228
Luxembourg,2020-06-01,3300
Luxembourg,2020-07-01,3446
Luxembourg,2020-08-01,3780
Luxembourg,2020-09-01,3720
Luxembourg,2020-10-01,4203
Luxembourg,2020-11-01,6941
Luxembourg,2020-12-01,12816
Luxembourg,2021-01-01,16872
Luxembourg,2021-02-01,17094
Luxembourg,2021-03-01,21542
Luxembourg,2021-04-01,23280
Luxembourg,2021-05-01,25003
Luxembourg,2021-06-01,24539
Luxembourg,2021-07-01,25418
Luxembourg,2021-08-01,25649
Luxembourg,2021-09-01,25003
Luxembourg,2021-10-01,20111
MS Zaandam,2020-01-01,0
MS Zaandam,2020-02-01,0
MS Zaandam,2020-03-01,0
MS Zaandam,2020-04-01,60
MS Zaandam,2020-05-01,62
MS Zaandam,2020-06-01,60
MS Zaandam,2020-07-01,62
MS Zaandam,2020-08-01,62
MS Zaandam,2020-09-01,60
MS Zaandam,2020-10-01,62
MS Zaandam,2020-11-01,60
MS Zaandam,2020-12-01,62
MS Zaandam,2021-01-01,62
MS Zaandam,2021-02-01,56
MS Zaandam,2021-03-01,62
MS Zaandam,2021-04-01,60
MS Zaandam,2021-05-01,62
MS Zaandam,2021-06-01,60
MS Zaandam,2021-07-01,62
MS Zaandam,2021-08-01,62
MS Zaandam,2021-09-01,60
MS Zaandam,2021-10-01,48
Madagascar,2020-01-01,0
Madagascar,2020-02-01,0
Madagascar,2020-03-01,0
Madagascar,2020-04-01,0
Madagascar,2020-05-01,39
Madagascar,2020-06-01,356
Madagascar,2020-07-01,1707
Madagascar,2020-08-01,4977
Madagascar,2020-09-01,6432
Madagascar,2020-10-01,7379
Madagascar,2020-11-01,7460
Madagascar,2020-12-01,7994
Madagascar,2021-01-01,8371
Madagascar,2021-02-01,8101
Madagascar,2021-03-01,10426
Madagascar,2021-04-01,15973
Madagascar,2021-05-01,23481
Madagascar,2021-06-01,26571
Madagascar,2021-07-01,28914
Madagascar,2021-08-01,29473
Madagascar,2021-09-01,28728
Madagascar,2021-10-01,23030
Malawi,2020-01-01,0
Malawi,2020-02-01,0
Malawi,2020-03-01,0
Malawi,2020-04-01,53
Malawi,2020-05-01,101
Malawi,2020-06-01,223
Malawi,2020-07-01,1690
Malawi,2020-08-01,4808
Malawi,2020-09-01,5325
Malawi,2020-10-01,5622
Malawi,2020-11-01,5542
Malawi,2020-12-01,5786
Malawi,2021-01-01,11034
Malawi,2021-02-01,25965
Malawi,2021-03-01,33679
Malawi,2021-04-01,34046
Malawi,2021-05-01,35730
Malawi,2021-06-01,35012
Malawi,2021-07-01,41833
Malawi,2021-08-01,60763
Malawi,2021-09-01,67368
Malawi,2021-10-01,54969
Malaysia,2020-01-01,0
Malaysia,2020-02-01,0
Malaysia,2020-03-01,300
Malaysia,2020-04-01,2434
Malaysia,2020-05-01,3459
Malaysia,2020-06-01,3582
Malaysia,2020-07-01,3797
Malaysia,2020-08-01,3880
Malaysia,2020-09-01,3911
Malaysia,2020-10-01,5898
Malaysia,2020-11-01,9384
Malaysia,2020-12-01,12995
Malaysia,2021-01-01,18717
Malaysia,2021-02-01,27069
Malaysia,2021-03-01,37642
Malaysia,2021-04-01,41057
Malaysia,2021-05-01,61917
Malaysia,2021-06-01,122330
Malaysia,2021-07-01,213797
Malaysia,2021-08-01,395138
Malaysia,2021-09-01,657687
Malaysia,2021-10-01,660481
Maldives,2020-01-01,0
Maldives,2020-02-01,0
Maldives,2020-03-01,0
Maldives,2020-04-01,2
Maldives,2020-05-01,108
Maldives,2020-06-01,235
Maldives,2020-07-01,422
Maldives,2020-08-01,710
Maldives,2020-09-01,959
Maldives,2020-10-01,1105
Maldives,2020-11-01,1279
Maldives,2020-12-01,1478
Maldives,2021-01-01,1533
Maldives,2021-02-01,1603
Maldives,2021-03-01,2004
Maldives,2021-04-01,2068
Maldives,2021-05-01,3341
Maldives,2021-06-01,5893
Maldives,2021-07-01,6695
Maldives,2021-08-01,6911
Maldives,2021-09-01,6846
Maldives,2021-10-01,5653
Mali,2020-01-01,0
Mali,2020-02-01,0
Mali,2020-03-01,5
Mali,2020-04-01,382
Mali,2020-05-01,1544
Mali,2020-06-01,3041
Mali,2020-07-01,3753
Mali,2020-08-01,3875
Mali,2020-09-01,3846
Mali,2020-10-01,4104
Mali,2020-11-01,4254
Mali,2020-12-01,6461
Mali,2021-01-01,9506
Mali,2021-02-01,9577
Mali,2021-03-01,11345
Mali,2021-04-01,12899
Mali,2021-05-01,15702
Mali,2021-06-01,15667
Mali,2021-07-01,16396
Mali,2021-08-01,16597
Mali,2021-09-01,16325
Mali,2021-10-01,13302
Malta,2020-01-01,0
Malta,2020-02-01,0
Malta,2020-03-01,0
Malta,2020-04-01,71
Malta,2020-05-01,181
Malta,2020-06-01,270
Malta,2020-07-01,279
Malta,2020-08-01,294
Malta,2020-09-01,590
Malta,2020-10-01,1426
Malta,2020-11-01,2914
Malta,2020-12-01,5572
Malta,2021-01-01,7450
Malta,2021-02-01,8202
Malta,2021-03-01,11033
Malta,2021-04-01,12166
Malta,2021-05-01,12933
Malta,2021-06-01,12583
Malta,2021-07-01,13036
Malta,2021-08-01,13380
Malta,2021-09-01,13514
Malta,2021-10-01,11015
Marshall Islands,2020-01-01,0
Marshall Islands,2020-02-01,0
Marshall Islands,2020-03-01,0
Marshall Islands,2020-04-01,0
Marshall Islands,2020-05-01,0
Marshall Islands,2020-06-01,0
Marshall Islands,2020-07-01,0
Marshall Islands,2020-08-01,0
Marshall Islands,2020-09-01,0
Marshall Islands,2020-10-01,0
Marshall Islands,2020-11-01,0
Marshall Islands,2020-12-01,0
Marshall Islands,2021-01-01,0
Marshall Islands,2021-02-01,0
Marshall Islands,2021-03-01,0
Marshall Islands,2021-04-01,0
Marshall Islands,2021-05-01,0
Marshall Islands,2021-06-01,0
Marshall Islands,2021-07-01,0
Marshall Islands,2021-08-01,0
Marshall Islands,2021-09-01,0
Marshall Islands,2021-10-01,0
Mauritania,2020-01-01,0
Mauritania,2020-02-01,0
Mauritania,2020-03-01,2
Mauritania,2020-04-01,30
Mauritania,2020-05-01,182
Mauritania,2020-06-01,2572
Mauritania,2020-07-01,4560
Mauritania,2020-08-01,4882
Mauritania,2020-09-01,4821
Mauritania,2020-10-01,5044
Mauritania,2020-11-01,5017
Mauritania,2020-12-01,7814
Mauritania,2021-01-01,12270
Mauritania,2021-02-01,12060
Mauritania,2021-03-01,13784
Mauritania,2021-04-01,13560
Mauritania,2021-05-01,14193
Mauritania,2021-06-01,14299
Mauritania,2021-07-01,15853
Mauritania,2021-08-01,19939
Mauritania,2021-09-01,22654
Mauritania,2021-10-01,18847
Mauritius,2020-01-01,0
Mauritius,2020-02-01,0
Mauritius,2020-03-01,26
Mauritius,2020-04-01,255
Mauritius,2020-05-01,310
Mauritius,2020-06-01,300
Mauritius,2020-07-01,310
Mauritius,2020-08-01,310
Mauritius,2020-09-01,300
Mauritius,2020-10-01,310
Mauritius,2020-11-01,300
Mauritius,2020-12-01,310
Mauritius,2021-01-01,310
Mauritius,2021-02-01,280
Mauritius,2021-03-01,312
Mauritius,2021-04-01,431
Mauritius,2021-05-01,529
Mauritius,2021-06-01,540
Mauritius,2021-07-01,572
Mauritius,2021-08-01,706
Mauritius,2021-09-01,1520
Mauritius,2021-10-01,2829
Mexico,2020-01-01,0
Mexico,2020-02-01,0
Mexico,2020-03-01,136
Mexico,2020-04-01,19390
Mexico,2020-05-01,165485
Mexico,2020-06-01,562682
Mexico,2020-07-01,1164238
Mexico,2020-08-01,1749213
Mexico,2020-09-01,2150492
Mexico,2020-10-01,2649132
Mexico,2020-11-01,2962546
Mexico,2020-12-01,3594393
Mexico,2021-01-01,4367196
Mexico,2021-02-01,4863060
Mexico,2021-03-01,6056567
Mexico,2021-04-01,6318085
Mexico,2021-05-01,6830938
Mexico,2021-06-01,6915108
Mexico,2021-07-01,7326021
Mexico,2021-08-01,7738176
Mexico,2021-09-01,8084319
Mexico,2021-10-01,6783063
Micronesia,2020-01-01,0
Micronesia,2020-02-01,0
Micronesia,2020-03-01,0
Micronesia,2020-04-01,0
Micronesia,2020-05-01,0
Micronesia,2020-06-01,0
Micronesia,2020-07-01,0
Micronesia,2020-08-01,0
Micronesia,2020-09-01,0
Micronesia,2020-10-01,0
Micronesia,2020-11-01,0
Micronesia,2020-12-01,0
Micronesia,2021-01-01,0
Micronesia,2021-02-01,0
Micronesia,2021-03-01,0
Micronesia,2021-04-01,0
Micronesia,2021-05-01,0
Micronesia,2021-06-01,0
Micronesia,2021-07-01,0
Micronesia,2021-08-01,0
Micronesia,2021-09-01,0
Micronesia,2021-10-01,0
Moldova,2020-01-01,0
Moldova,2020-02-01,0
Moldova,2020-03-01,21
Moldova,2020-04-01,1591
Moldova,2020-05-01,6349
Moldova,2020-06-01,12597
Moldova,2020-07-01,20699
Moldova,2020-08-01,27746
Moldova,2020-09-01,34847
Moldova,2020-10-01,48006
Moldova,2020-11-01,61162
Moldova,2020-12-01,82166
Moldova,2021-01-01,100286
Moldova,2021-02-01,102859
Moldova,2021-03-01,136836
Moldova,2021-04-01,164340
Moldova,2021-05-01,186122
Moldova,2021-06-01,184740
Moldova,2021-07-01,192895
Moldova,2021-08-01,196068
Moldova,2021-09-01,196950
Moldova,2021-10-01,170807
Monaco,2020-01-01,0
Monaco,2020-02-01,0
Monaco,2020-03-01,3
Monaco,2020-04-01,70
Monaco,2020-05-01,124
Monaco,2020-06-01,120
Monaco,2020-07-01,124
Monaco,2020-08-01,124
Monaco,2020-09-01,39
Monaco,2020-10-01,62
Monaco,2020-11-01,74
Monaco,2020-12-01,93
Monaco,2021-01-01,214
Monaco,2021-02-01,577
Monaco,2021-03-01,831
Monaco,2021-04-01,922
Monaco,2021-05-01,992
Monaco,2021-06-01,990
Monaco,2021-07-01,1023
Monaco,2021-08-01,1023
Monaco,2021-09-01,990
Monaco,2021-10-01,831
Mongolia,2020-01-01,0
Mongolia,2020-02-01,0
Mongolia,2020-03-01,0
Mongolia,2020-04-01,0
Mongolia,2020-05-01,0
Mongolia,2020-06-01,0
Mongolia,2020-07-01,0
Mongolia,2020-08-01,0
Mongolia,2020-09-01,0
Mongolia,2020-10-01,0
Mongolia,2020-11-01,0
Mongolia,2020-12-01,3
Mongolia,2021-01-01,56
Mongolia,2021-02-01,56
Mongolia,2021-03-01,124
Mongolia,2021-04-01,1357
Mongolia,2021-05-01,6433
Mongolia,2021-06-01,12100
Mongolia,2021-07-01,22175
Mongolia,2021-08-01,27287
Mongolia,2021-09-01,32532
Mongolia,2021-10-01,35600
Montenegro,2020-01-01,0
Montenegro,2020-02-01,0
Montenegro,2020-03-01,10
Montenegro,2020-04-01,122
Montenegro,2020-05-01,269
Montenegro,2020-06-01,277
Montenegro,2020-07-01,888
Montenegro,2020-08-01,2322
Montenegro,2020-09-01,3891
Montenegro,2020-10-01,7083
Montenegro,2020-11-01,11871
Montenegro,2020-12-01,18579
Montenegro,2021-01-01,23035
Montenegro,2021-02-01,25218
Montenegro,2021-03-01,35649
Montenegro,2021-04-01,42052
Montenegro,2021-05-01,48170
Montenegro,2021-06-01,48024
Montenegro,2021-07-01,50277
Montenegro,2021-08-01,51508
Montenegro,2021-09-01,54814
Montenegro,2021-10-01,48008
Morocco,2020-01-01,0
Morocco,2020-02-01,0
Morocco,2020-03-01,192
Morocco,2020-04-01,3613
Morocco,2020-05-01,5918
Morocco,2020-06-01,6388
Morocco,2020-07-01,8419
Morocco,2020-08-01,21708
Morocco,2020-09-01,50282
Morocco,2020-10-01,89160
Morocco,2020-11-01,144814
Morocco,2020-12-01,208724
Morocco,2021-01-01,244897
Morocco,2021-02-01,237355
Morocco,2021-03-01,270780
Morocco,2021-04-01,267865
Morocco,2021-05-01,281899
Morocco,2021-06-01,276652
Morocco,2021-07-01,293362
Morocco,2021-08-01,346153
Morocco,2021-09-01,409904
Morocco,2021-10-01,347511
Mozambique,2020-01-01,0
Mozambique,2020-02-01,0
Mozambique,2020-03-01,0
Mozambique,2020-04-01,0
Mozambique,2020-05-01,11
Mozambique,2020-06-01,104
Mozambique,2020-07-01,290
Mozambique,2020-08-01,569
Mozambique,2020-09-01,1175
Mozambique,2020-10-01,2356
Mozambique,2020-11-01,3378
Mozambique,2020-12-01,4518
Mozambique,2021-01-01,7668
Mozambique,2021-02-01,14789
Mozambique,2021-03-01,22451
Mozambique,2021-04-01,23889
Mozambique,2021-05-01,25623
Mozambique,2021-06-01,25447
Mozambique,2021-07-01,34282
Mozambique,2021-08-01,52885
Mozambique,2021-09-01,56882
Mozambique,2021-10-01,46158
Namibia,2020-01-01,0
Namibia,2020-02-01,0
Namibia,2020-03-01,0
Namibia,2020-04-01,0
Namibia,2020-05-01,0
Namibia,2020-06-01,0
Namibia,2020-07-01,109
Namibia,2020-08-01,1118
Namibia,2020-09-01,3123
Namibia,2020-10-01,4015
Namibia,2020-11-01,4192
