Country/Region,Year-Month,Case
Mongolia,2020-11-01,15411
Mongolia,2020-12-01,30313
Mongolia,2021-01-01,47060
Mongolia,2021-02-01,67025
Mongolia,2021-03-01,149927
Mongolia,2021-04-01,630670
Mongolia,2021-05-01,1517738
Mongolia,2021-06-01,2558655
Mongolia,2021-07-01,4474590
Mongolia,2021-08-01,5770402
Mongolia,2021-09-01,7955040
Mongolia,2021-10-01,7922162
Montenegro,2020-01-01,0
Montenegro,2020-02-01,0
Montenegro,2020-03-01,702
Montenegro,2020-04-01,8188
Montenegro,2020-05-01,10037
Montenegro,2020-06-01,10921
Montenegro,2020-07-01,54628
Montenegro,2020-08-01,124250
Montenegro,2020-09-01,227189
Montenegro,2020-10-01,461498
Montenegro,2020-11-01,820589
Montenegro,2020-12-01,1312373
Montenegro,2021-01-01,1704974
Montenegro,2021-02-01,1930633
Montenegro,2021-03-01,2615404
Montenegro,2021-04-01,2846834
Montenegro,2021-05-01,3061098
Montenegro,2021-06-01,2999422
Montenegro,2021-07-01,3123712
Montenegro,2021-08-01,3332082
Montenegro,2021-09-01,3718440
Montenegro,2021-10-01,3269625
Morocco,2020-01-01,0
Morocco,2020-02-01,0
Morocco,2020-03-01,3758
Morocco,2020-04-01,71867
Morocco,2020-05-01,203338
Morocco,2020-06-01,284411
Morocco,2020-07-01,530553
Morocco,2020-08-01,1322632
Morocco,2020-09-01,2767280
Morocco,2020-10-01,5233086
Morocco,2020-11-01,8764895
Morocco,2020-12-01,12547642
Morocco,2021-01-01,14188137
Morocco,2021-02-01,13392533
Morocco,2021-03-01,15182695
Morocco,2021-04-01,15128193
Morocco,2021-05-01,15974439
Morocco,2021-06-01,15749902
Morocco,2021-07-01,17348581
Morocco,2021-08-01,23492706
Morocco,2021-09-01,27248648
Morocco,2021-10-01,22556315
Mozambique,2020-01-01,0
Mozambique,2020-02-01,0
Mozambique,2020-03-01,56
Mozambique,2020-04-01,1062
Mozambique,2020-05-01,4381
Mozambique,2020-06-01,17887
Mozambique,2020-07-01,41760
Mozambique,2020-08-01,88562
Mozambique,2020-09-01,179950
Mozambique,2020-10-01,332795
Mozambique,2020-11-01,432481
Mozambique,2020-12-01,532505
Mozambique,2021-01-01,831521
Mozambique,2021-02-01,1405822
Mozambique,2021-03-01,2000023
Mozambique,2021-04-01,2069494
Mozambique,2021-05-01,2182276
Mozambique,2021-06-01,2172941
Mozambique,2021-07-01,3012664
Mozambique,2021-08-01,4273266
Mozambique,2021-09-01,4480929
Mozambique,2021-10-01,3624256
Namibia,2020-01-01,0
Namibia,2020-02-01,0
Namibia,2020-03-01,97
Namibia,2020-04-01,472
Namibia,2020-05-01,554
Namibia,2020-06-01,1843
Namibia,2020-07-01,33954
Namibia,2020-08-01,137480
Namibia,2020-09-01,293487
Namibia,2020-10-01,377670
Namibia,2020-11-01,407143
Namibia,2020-12-01,559188
Namibia,2021-01-01,923307
Namibia,2021-02-01,1015143
Namibia,2021-03-01,1287688
Namibia,2021-04-01,1389191
Namibia,2021-05-01,1596105
Namibia,2021-06-01,2085313
Namibia,2021-07-01,3358375
Namibia,2021-08-01,3795455
Namibia,2021-09-01,3793969
Namibia,2021-10-01,3076277
Nepal,2020-01-01,7
Nepal,2020-02-01,29
Nepal,2020-03-01,56
Nepal,2020-04-01,792
Nepal,2020-05-01,13506
Nepal,2020-06-01,210352
Nepal,2020-07-01,535535
Nepal,2020-08-01,863563
Nepal,2020-09-01,1747272
Nepal,2020-10-01,3896377
Nepal,2020-11-01,6233158
Nepal,2020-12-01,7741083
Nepal,2021-01-01,8268041
Nepal,2021-02-01,7636928
Nepal,2021-03-01,8542862
Nepal,2021-04-01,8652964
Nepal,2021-05-01,14028143
Nepal,2021-06-01,18302317
Nepal,2021-07-01,20625926
Nepal,2021-08-01,22725898
Nepal,2021-09-01,23422810
Nepal,2021-10-01,19272373
Netherlands,2020-01-01,0
Netherlands,2020-02-01,8
Netherlands,2020-03-01,102010
Netherlands,2020-04-01,847556
Netherlands,2020-05-01,1357150
Netherlands,2020-06-01,1467908
Netherlands,2020-07-01,1610265
Netherlands,2020-08-01,1986507
Netherlands,2020-09-01,2803172
Netherlands,2020-10-01,7024864
Netherlands,2020-11-01,13649806
Netherlands,2020-12-01,20507503
Netherlands,2021-01-01,28343170
Netherlands,2021-02-01,29303549
Netherlands,2021-03-01,36901518
Netherlands,2021-04-01,42290027
Netherlands,2021-05-01,50114930
Netherlands,2021-06-01,51014698
Netherlands,2021-07-01,55862014
Netherlands,2021-08-01,60058094
Netherlands,2021-09-01,60396476
Netherlands,2021-10-01,49791089
New Zealand,2020-01-01,0
New Zealand,2020-02-01,2
New Zealand,2020-03-01,3637
New Zealand,2020-04-01,38859
New Zealand,2020-05-01,46429
New Zealand,2020-06-01,45317
New Zealand,2020-07-01,47976
New Zealand,2020-08-01,50692
New Zealand,2020-09-01,54113
New Zealand,2020-10-01,58768
New Zealand,2020-11-01,60239
New Zealand,2020-12-01,65370
New Zealand,2021-01-01,69608
New Zealand,2021-02-01,65507
New Zealand,2021-03-01,75612
New Zealand,2021-04-01,77304
New Zealand,2021-05-01,82204
New Zealand,2021-06-01,81335
New Zealand,2021-07-01,87108
New Zealand,2021-08-01,94530
New Zealand,2021-09-01,120007
New Zealand,2021-10-01,117035
Nicaragua,2020-01-01,0
Nicaragua,2020-02-01,0
Nicaragua,2020-03-01,33
Nicaragua,2020-04-01,269
Nicaragua,2020-05-01,6802
Nicaragua,2020-06-01,49303
Nicaragua,2020-07-01,95826
Nicaragua,2020-08-01,128770
Nicaragua,2020-09-01,146980
Nicaragua,2020-10-01,165777
Nicaragua,2020-11-01,170201
Nicaragua,2020-12-01,183612
Nicaragua,2021-01-01,190873
Nicaragua,2021-02-01,178231
Nicaragua,2021-03-01,203458
Nicaragua,2021-04-01,203357
Nicaragua,2021-05-01,220838
Nicaragua,2021-06-01,231669
Nicaragua,2021-07-01,272592
Nicaragua,2021-08-01,323434
Nicaragua,2021-09-01,387489
Nicaragua,2021-10-01,371335
Niger,2020-01-01,0
Niger,2020-02-01,0
Niger,2020-03-01,119
Niger,2020-04-01,15083
Niger,2020-05-01,26985
Niger,2020-06-01,30260
Niger,2020-07-01,34308
Niger,2020-08-01,36069
Niger,2020-09-01,35530
Niger,2020-10-01,37451
Niger,2020-11-01,39812
Niger,2020-12-01,75726
Niger,2021-01-01,125511
Niger,2021-02-01,130884
Niger,2021-03-01,151178
Niger,2021-04-01,153386
Niger,2021-05-01,165559
Niger,2021-06-01,163640
Niger,2021-07-01,172414
Niger,2021-08-01,177904
Niger,2021-09-01,178082
Niger,2021-10-01,147177
Nigeria,2020-01-01,0
Nigeria,2020-02-01,2
Nigeria,2020-03-01,843
Nigeria,2020-04-01,19506
Nigeria,2020-05-01,180866
Nigeria,2020-06-01,521195
Nigeria,2020-07-01,1081480
Nigeria,2020-08-01,1523808
Nigeria,2020-09-01,1697188
Nigeria,2020-10-01,1889825
Nigeria,2020-11-01,1957643
Nigeria,2020-12-01,2359755
Nigeria,2021-01-01,3386814
Nigeria,2021-02-01,4086780
Nigeria,2021-03-01,4974919
Nigeria,2021-04-01,4922431
Nigeria,2021-05-01,5137725
Nigeria,2021-06-01,5013342
Nigeria,2021-07-01,5260050
Nigeria,2021-08-01,5678456
Nigeria,2021-09-01,6004909
Nigeria,2021-10-01,4997031
North Macedonia,2020-01-01,0
North Macedonia,2020-02-01,4
North Macedonia,2020-03-01,2469
North Macedonia,2020-04-01,29086
North Macedonia,2020-05-01,55465
North Macedonia,2020-06-01,127852
North Macedonia,2020-07-01,267796
North Macedonia,2020-08-01,393574
North Macedonia,2020-09-01,484487
North Macedonia,2020-10-01,721228
North Macedonia,2020-11-01,1422228
North Macedonia,2020-12-01,2316938
North Macedonia,2021-01-01,2736461
North Macedonia,2021-02-01,2725082
North Macedonia,2021-03-01,3572167
North Macedonia,2021-04-01,4319854
North Macedonia,2021-05-01,4785891
North Macedonia,2021-06-01,4666352
North Macedonia,2021-07-01,4833382
North Macedonia,2021-08-01,5095530
North Macedonia,2021-09-01,5548376
North Macedonia,2021-10-01,4694723
Norway,2020-01-01,0
Norway,2020-02-01,23
Norway,2020-03-01,51448
Norway,2020-04-01,200308
Norway,2020-05-01,253969
Norway,2020-06-01,259993
Norway,2020-07-01,279850
Norway,2020-08-01,309769
Norway,2020-09-01,373709
Norway,2020-10-01,512670
Norway,2020-11-01,868805
Norway,2020-12-01,1318834
Norway,2021-01-01,1785238
Norway,2021-02-01,1873818
Norway,2021-03-01,2572627
Norway,2021-04-01,3171867
Norway,2021-05-01,3700511
Norway,2021-06-01,3857167
Norway,2021-07-01,4160862
Norway,2021-08-01,4537873
Norway,2021-09-01,5344459
Norway,2021-10-01,4676554
Oman,2020-01-01,0
Oman,2020-02-01,22
Oman,2020-03-01,1700
Oman,2020-04-01,32202
Oman,2020-05-01,169194
Oman,2020-06-01,752585
Oman,2020-07-01,1918861
Oman,2020-08-01,2564645
Oman,2020-09-01,2740993
Oman,2020-10-01,3346098
Oman,2020-11-01,3601350
Oman,2020-12-01,3926319
Oman,2021-01-01,4078314
Oman,2021-02-01,3852400
Oman,2021-03-01,4607228
Oman,2021-04-01,5301318
Oman,2021-05-01,6371247
Oman,2021-06-01,7210229
Oman,2021-07-01,8870465
Oman,2021-08-01,9300784
Oman,2021-09-01,9095408
Oman,2021-10-01,7295410
Pakistan,2020-01-01,0
Pakistan,2020-02-01,14
Pakistan,2020-03-01,17691
Pakistan,2020-04-01,246405
Pakistan,2020-05-01,1316336
Pakistan,2020-06-01,4450339
Pakistan,2020-07-01,7910429
Pakistan,2020-08-01,8934372
Pakistan,2020-09-01,9118734
Pakistan,2020-10-01,10005964
Pakistan,2020-11-01,10891173
Pakistan,2020-12-01,13839663
Pakistan,2021-01-01,16029828
Pakistan,2021-02-01,15805181
Pakistan,2021-03-01,19174307
Pakistan,2021-04-01,22498648
Pakistan,2021-05-01,27285941
Pakistan,2021-06-01,28310741
Pakistan,2021-07-01,30662032
Pakistan,2021-08-01,34221503
Pakistan,2021-09-01,36401979
Pakistan,2021-10-01,30251304
Palau,2020-01-01,0
Palau,2020-02-01,0
Palau,2020-03-01,0
Palau,2020-04-01,0
Palau,2020-05-01,0
Palau,2020-06-01,0
Palau,2020-07-01,0
Palau,2020-08-01,0
Palau,2020-09-01,0
Palau,2020-10-01,0
Palau,2020-11-01,0
Palau,2020-12-01,0
Palau,2021-01-01,0
Palau,2021-02-01,0
Palau,2021-03-01,0
Palau,2021-04-01,0
Palau,2021-05-01,0
Palau,2021-06-01,0
Palau,2021-07-01,0
Palau,2021-08-01,18
Palau,2021-09-01,108
Palau,2021-10-01,153
Panama,2020-01-01,0
Panama,2020-02-01,0
Panama,2020-03-01,7317
Panama,2020-04-01,112687
Panama,2020-05-01,296760
Panama,2020-06-01,671302
Panama,2020-07-01,1544999
Panama,2020-08-01,2495408
Panama,2020-09-01,3095304
Panama,2020-10-01,3823490
Panama,2020-11-01,4442214
Panama,2020-12-01,6281785
Panama,2021-01-01,9023901
Panama,2021-02-01,9296807
Panama,2021-03-01,10808142
Panama,2021-04-01,10799722
Panama,2021-05-01,11501345
Panama,2021-06-01,11710717
Panama,2021-07-01,13035398
Panama,2021-08-01,13883030
Panama,2021-09-01,13891228
Panama,2021-10-01,11267065
Papua New Guinea,2020-01-01,0
Papua New Guinea,2020-02-01,0
Papua New Guinea,2020-03-01,12
Papua New Guinea,2020-04-01,139
Papua New Guinea,2020-05-01,248
Papua New Guinea,2020-06-01,261
Papua New Guinea,2020-07-01,786
Papua New Guinea,2020-08-01,9181
Papua New Guinea,2020-09-01,15304
Papua New Guinea,2020-10-01,17613
Papua New Guinea,2020-11-01,18326
Papua New Guinea,2020-12-01,22656
Papua New Guinea,2021-01-01,25582
Papua New Guinea,2021-02-01,27487
Papua New Guinea,2021-03-01,87886
Papua New Guinea,2021-04-01,271554
Papua New Guinea,2021-05-01,421278
Papua New Guinea,2021-06-01,501084
Papua New Guinea,2021-07-01,539443
Papua New Guinea,2021-08-01,552013
Papua New Guinea,2021-09-01,560334
Papua New Guinea,2021-10-01,564993
Paraguay,2020-01-01,0
Paraguay,2020-02-01,0
Paraguay,2020-03-01,616
Paraguay,2020-04-01,5209
Paraguay,2020-05-01,22319
Paraguay,2020-06-01,41461
Paraguay,2020-07-01,107086
Paraguay,2020-08-01,322154
Paraguay,2020-09-01,895490
Paraguay,2020-10-01,1643914
Paraguay,2020-11-01,2172533
Paraguay,2020-12-01,2979709
Paraguay,2021-01-01,3746546
Paraguay,2021-02-01,4076019
Paraguay,2021-03-01,5750218
Paraguay,2021-04-01,7382128
Paraguay,2021-05-01,9791132
Paraguay,2021-06-01,11849589
Paraguay,2021-07-01,13681834
Paraguay,2021-08-01,14150227
Paraguay,2021-09-01,13781725
Paraguay,2021-10-01,11047327
Peru,2020-01-01,0
Peru,2020-02-01,0
Peru,2020-03-01,7702
Peru,2020-04-01,410944
Peru,2020-05-01,2852556
Peru,2020-06-01,6934846
Peru,2020-07-01,10661731
Peru,2020-08-01,16405207
Peru,2020-09-01,22054476
Peru,2020-10-01,26653391
Peru,2020-11-01,28025436
Peru,2020-12-01,30624534
Peru,2021-01-01,32876154
Peru,2021-02-01,34491490
Peru,2021-03-01,44328085
Peru,2021-04-01,50368511
Peru,2021-05-01,58363888
Peru,2021-06-01,60298312
Peru,2021-07-01,64712368
Peru,2021-08-01,66153007
Peru,2021-09-01,64913077
Peru,2021-10-01,52469779
Philippines,2020-01-01,2
Philippines,2020-02-01,80
Philippines,2020-03-01,11453
Philippines,2020-04-01,163684
Philippines,2020-05-01,386438
Philippines,2020-06-01,813411
Philippines,2020-07-01,1949430
Philippines,2020-08-01,4980560
Philippines,2020-09-01,8070661
Philippines,2020-10-01,10848463
Philippines,2020-11-01,12238336
Philippines,2020-12-01,14069315
Philippines,2021-01-01,15468721
Philippines,2021-02-01,15404710
Philippines,2021-03-01,19944409
Philippines,2021-04-01,27170027
Philippines,2021-05-01,35354696
Philippines,2021-06-01,39834261
Philippines,2021-07-01,46488506
Philippines,2021-08-01,54767029
Philippines,2021-09-01,68620681
Philippines,2021-10-01,64242031
Poland,2020-01-01,0
Poland,2020-02-01,0
Poland,2020-03-01,16224
Poland,2020-04-01,235230
Poland,2020-05-01,568704
Poland,2020-06-01,890824
Poland,2020-07-01,1223582
Poland,2020-08-01,1758274
Poland,2020-09-01,2314353
Poland,2020-10-01,5617354
Poland,2020-11-01,21289192
Poland,2020-12-01,35868875
Poland,2021-01-01,43986631
Poland,2021-02-01,44741606
Poland,2021-03-01,61090282
Poland,2021-04-01,78591316
Poland,2021-05-01,88232622
Poland,2021-06-01,86322708
Poland,2021-07-01,89320869
Poland,2021-08-01,89453978
Poland,2021-09-01,86892034
Poland,2021-10-01,70361974
Portugal,2020-01-01,0
Portugal,2020-02-01,0
Portugal,2020-03-01,46919
Portugal,2020-04-01,533042
Portugal,2020-05-01,891512
Portugal,2020-06-01,1120468
Portugal,2020-07-01,1466385
Portugal,2020-08-01,1681411
Portugal,2020-09-01,1979547
Portugal,2020-10-01,3100387
Portugal,2020-11-01,6631134
Portugal,2020-12-01,11078455
Portugal,2021-01-01,17049576
Portugal,2021-02-01,21832473
Portugal,2021-03-01,25249953
Portugal,2021-04-01,24884086
Portugal,2021-05-01,26115035
Portugal,2021-06-01,25847071
Portugal,2021-07-01,28649499
Portugal,2021-08-01,31154126
Portugal,2021-09-01,31722785
Portugal,2021-10-01,25849085
Qatar,2020-01-01,0
Qatar,2020-02-01,1
Qatar,2020-03-01,10292
Qatar,2020-04-01,156835
Qatar,2020-05-01,1004693
Qatar,2020-06-01,2393921
Qatar,2020-07-01,3253053
Qatar,2020-08-01,3564216
Qatar,2020-09-01,3670670
Qatar,2020-10-01,4003427
Qatar,2020-11-01,4075334
Qatar,2020-12-01,4383960
Qatar,2021-01-01,4566164
Qatar,2021-02-01,4411295
Qatar,2021-03-01,5315332
Qatar,2021-04-01,5816640
Qatar,2021-05-01,6600444
Qatar,2021-06-01,6601727
Qatar,2021-07-01,6946566
Qatar,2021-08-01,7114710
Qatar,2021-09-01,7049934
Qatar,2021-10-01,5702855
Romania,2020-01-01,0
Romania,2020-02-01,8
Romania,2020-03-01,14734
Romania,2020-04-01,222963
Romania,2020-05-01,507655
Romania,2020-06-01,680012
Romania,2020-07-01,1133525
Romania,2020-08-01,2170182
Romania,2020-09-01,3212048
Romania,2020-10-01,5464640
Romania,2020-11-01,10889047
Romania,2020-12-01,17531041
Romania,2021-01-01,21284511
Romania,2021-02-01,21393593
Romania,2021-03-01,27072367
Romania,2021-04-01,30490112
Romania,2021-05-01,33171681
Romania,2021-06-01,32392059
Romania,2021-07-01,33532173
Romania,2021-08-01,33754375
Romania,2021-09-01,34337334
Romania,2021-10-01,33506541
Russia,2020-01-01,2
Russia,2020-02-01,58
Russia,2020-03-01,12224
Russia,2020-04-01,1129437
Russia,2020-05-01,8257093
Russia,2020-06-01,16097579
Russia,2020-07-01,23233041
Russia,2020-08-01,28508044
Russia,2020-09-01,32289140
Russia,2020-10-01,42549555
Russia,2020-11-01,57925419
Russia,2020-12-01,84102182
Russia,2021-01-01,108422409
Russia,2021-02-01,112712911
Russia,2021-03-01,135088504
Russia,2021-04-01,138817103
Russia,2021-05-01,151422841
Russia,2021-06-01,156065265
Russia,2021-07-01,180807882
Russia,2021-08-01,202288961
Russia,2021-09-01,213257211
Russia,2021-10-01,185871358
Rwanda,2020-01-01,0
Rwanda,2020-02-01,0
Rwanda,2020-03-01,579
Rwanda,2020-04-01,4265
Rwanda,2020-05-01,9340
Rwanda,2020-06-01,18926
Rwanda,2020-07-01,46037
Rwanda,2020-08-01,83766
Rwanda,2020-09-01,137668
Rwanda,2020-10-01,154093
Rwanda,2020-11-01,164524
Rwanda,2020-12-01,216567
Rwanda,2021-01-01,348874
Rwanda,2021-02-01,485642
Rwanda,2021-03-01,631948
Rwanda,2021-04-01,711088
Rwanda,2021-05-01,810644
Rwanda,2021-06-01,918124
Rwanda,2021-07-01,1688748
Rwanda,2021-08-01,2481472
Rwanda,2021-09-01,2808651
Rwanda,2021-10-01,2369534
Saint Kitts and Nevis,2020-01-01,0
Saint Kitts and Nevis,2020-02-01,0
Saint Kitts and Nevis,2020-03-01,25
Saint Kitts and Nevis,2020-04-01,385
Saint Kitts and Nevis,2020-05-01,465
Saint Kitts and Nevis,2020-06-01,450
Saint Kitts and Nevis,2020-07-01,515
Saint Kitts and Nevis,2020-08-01,527
Saint Kitts and Nevis,2020-09-01,530
Saint Kitts and Nevis,2020-10-01,589
Saint Kitts and Nevis,2020-11-01,593
Saint Kitts and Nevis,2020-12-01,862
Saint Kitts and Nevis,2021-01-01,1072
Saint Kitts and Nevis,2021-02-01,1130
Saint Kitts and Nevis,2021-03-01,1325
Saint Kitts and Nevis,2021-04-01,1320
Saint Kitts and Nevis,2021-05-01,1559
Saint Kitts and Nevis,2021-06-01,7210
Saint Kitts and Nevis,2021-07-01,16764
Saint Kitts and Nevis,2021-08-01,23229
Saint Kitts and Nevis,2021-09-01,45932
Saint Kitts and Nevis,2021-10-01,57267
Saint Lucia,2020-01-01,0
Saint Lucia,2020-02-01,0
Saint Lucia,2020-03-01,66
Saint Lucia,2020-04-01,442
Saint Lucia,2020-05-01,556
Saint Lucia,2020-06-01,567
Saint Lucia,2020-07-01,703
Saint Lucia,2020-08-01,789
Saint Lucia,2020-09-01,802
Saint Lucia,2020-10-01,1254
Saint Lucia,2020-11-01,5201
Saint Lucia,2020-12-01,8909
Saint Lucia,2021-01-01,20063
Saint Lucia,2021-02-01,68586
Saint Lucia,2021-03-01,124502
Saint Lucia,2021-04-01,131631
Saint Lucia,2021-05-01,149042
Saint Lucia,2021-06-01,155700
Saint Lucia,2021-07-01,168839
Saint Lucia,2021-08-01,205752
Saint Lucia,2021-09-01,302648
Saint Lucia,2021-10-01,288984
Saint Vincent and the Grenadines,2020-01-01,0
Saint Vincent and the Grenadines,2020-02-01,0
Saint Vincent and the Grenadines,2020-03-01,18
Saint Vincent and the Grenadines,2020-04-01,329
Saint Vincent and the Grenadines,2020-05-01,567
Saint Vincent and the Grenadines,2020-06-01,834
Saint Vincent and the Grenadines,2020-07-01,1233
Saint Vincent and the Grenadines,2020-08-01,1779
Saint Vincent and the Grenadines,2020-09-01,1894
Saint Vincent and the Grenadines,2020-10-01,2092
Saint Vincent and the Grenadines,2020-11-01,2400
Saint Vincent and the Grenadines,2020-12-01,3070
Saint Vincent and the Grenadines,2021-01-01,14455
Saint Vincent and the Grenadines,2021-02-01,38221
Saint Vincent and the Grenadines,2021-03-01,52231
Saint Vincent and the Grenadines,2021-04-01,54187
Saint Vincent and the Grenadines,2021-05-01,60269
Saint Vincent and the Grenadines,2021-06-01,64550
Saint Vincent and the Grenadines,2021-07-01,69960
Saint Vincent and the Grenadines,2021-08-01,71696
Saint Vincent and the Grenadines,2021-09-01,82077
Saint Vincent and the Grenadines,2021-10-01,101051
Samoa,2020-01-01,0
Samoa,2020-02-01,0
Samoa,2020-03-01,0
Samoa,2020-04-01,0
Samoa,2020-05-01,0
Samoa,2020-06-01,0
Samoa,2020-07-01,0
Samoa,2020-08-01,0
Samoa,2020-09-01,0
Samoa,2020-10-01,0
Samoa,2020-11-01,17
Samoa,2020-12-01,62
Samoa,2021-01-01,62
Samoa,2021-02-01,70
Samoa,2021-03-01,93
Samoa,2021-04-01,90
Samoa,2021-05-01,93
Samoa,2021-06-01,90
Samoa,2021-07-01,93
Samoa,2021-08-01,93
Samoa,2021-09-01,90
Samoa,2021-10-01,72
San Marino,2020-01-01,0
San Marino,2020-02-01,1
San Marino,2020-03-01,3322
San Marino,2020-04-01,11807
San Marino,2020-05-01,19954
San Marino,2020-06-01,21044
San Marino,2020-07-01,22169
San Marino,2020-08-01,22375
San Marino,2020-09-01,22218
San Marino,2020-10-01,24710
San Marino,2020-11-01,37934
San Marino,2020-12-01,61956
San Marino,2021-01-01,84546
San Marino,2021-02-01,93013
San Marino,2021-03-01,130318
San Marino,2021-04-01,148988
San Marino,2021-05-01,157600
San Marino,2021-06-01,152719
San Marino,2021-07-01,158194
San Marino,2021-08-01,162316
San Marino,2021-09-01,161797
San Marino,2021-10-01,131257
Sao Tome and Principe,2020-01-01,0
Sao Tome and Principe,2020-02-01,0
Sao Tome and Principe,2020-03-01,0
Sao Tome and Principe,2020-04-01,118
Sao Tome and Principe,2020-05-01,7624
Sao Tome and Principe,2020-06-01,18865
Sao Tome and Principe,2020-07-01,23753
Sao Tome and Principe,2020-08-01,27436
Sao Tome and Principe,2020-09-01,27146
Sao Tome and Principe,2020-10-01,28809
Sao Tome and Principe,2020-11-01,29081
Sao Tome and Principe,2020-12-01,31257
Sao Tome and Principe,2021-01-01,34943
Sao Tome and Principe,2021-02-01,42060
Sao Tome and Principe,2021-03-01,64204
Sao Tome and Principe,2021-04-01,68164
Sao Tome and Principe,2021-05-01,72144
Sao Tome and Principe,2021-06-01,70746
Sao Tome and Principe,2021-07-01,74532
Sao Tome and Principe,2021-08-01,77767
Sao Tome and Principe,2021-09-01,89491
Sao Tome and Principe,2021-10-01,87142
Saudi Arabia,2020-01-01,0
Saudi Arabia,2020-02-01,0
Saudi Arabia,2020-03-01,12266
Saudi Arabia,2020-04-01,262096
Saudi Arabia,2020-05-01,1660260
Saudi Arabia,2020-06-01,4063590
Saudi Arabia,2020-07-01,7458294
Saudi Arabia,2020-08-01,9232859
Saudi Arabia,2020-09-01,9799409
Saudi Arabia,2020-10-01,10580404
Saudi Arabia,2020-11-01,10591512
Saudi Arabia,2020-12-01,11170841
Saudi Arabia,2021-01-01,11315754
Saudi Arabia,2021-02-01,10439661
Saudi Arabia,2021-03-01,11883601
Saudi Arabia,2021-04-01,12092823
Saudi Arabia,2021-05-01,13447425
Saudi Arabia,2021-06-01,14072278
Saudi Arabia,2021-07-01,15724328
Saudi Arabia,2021-08-01,16634580
Saudi Arabia,2021-09-01,16376533
Saudi Arabia,2021-10-01,13144723
Senegal,2020-01-01,0
Senegal,2020-02-01,0
Senegal,2020-03-01,1444
Senegal,2020-04-01,12025
Senegal,2020-05-01,72254
Senegal,2020-06-01,157369
Senegal,2020-07-01,264469
Senegal,2020-08-01,372440
Senegal,2020-09-01,432699
Senegal,2020-10-01,476074
Senegal,2020-11-01,474263
Senegal,2020-12-01,540600
Senegal,2021-01-01,704660
Senegal,2021-02-01,865118
Senegal,2021-03-01,1146849
Senegal,2021-04-01,1188702
Senegal,2021-05-01,1267344
Senegal,2021-06-01,1265377
Senegal,2021-07-01,1573611
Senegal,2021-08-01,2159140
Senegal,2021-09-01,2204613
Senegal,2021-10-01,1772264
Serbia,2020-01-01,0
Serbia,2020-02-01,0
Serbia,2020-03-01,5865
Serbia,2020-04-01,149995
Serbia,2020-05-01,324948
Serbia,2020-06-01,377220
Serbia,2020-07-01,618471
Serbia,2020-08-01,906472
Serbia,2020-09-01,976669
Serbia,2020-10-01,1146697
Serbia,2020-11-01,2898418
Serbia,2020-12-01,8500530
Serbia,2021-01-01,11459767
Serbia,2021-02-01,11879989
Serbia,2021-03-01,16376145
Serbia,2021-04-01,19596057
Serbia,2021-05-01,21842312
Serbia,2021-06-01,21450384
Serbia,2021-07-01,22277873
Serbia,2021-08-01,22841301
Serbia,2021-09-01,25355251
Serbia,2021-10-01,24535135
Seychelles,2020-01-01,0
Seychelles,2020-02-01,0
Seychelles,2020-03-01,132
Seychelles,2020-04-01,322
Seychelles,2020-05-01,341
Seychelles,2020-06-01,539
Seychelles,2020-07-01,3099
Seychelles,2020-08-01,3867
Seychelles,2020-09-01,4118
Seychelles,2020-10-01,4580
Seychelles,2020-11-01,4785
Seychelles,2020-12-01,6046
Seychelles,2021-01-01,21485
Seychelles,2021-02-01,53251
Seychelles,2021-03-01,104027
Seychelles,2021-04-01,142550
Seychelles,2021-05-01,285598
Seychelles,2021-06-01,410644
Seychelles,2021-07-01,533406
Seychelles,2021-08-01,594665
Seychelles,2021-09-01,622196
Seychelles,2021-10-01,523306
Sierra Leone,2020-01-01,0
Sierra Leone,2020-02-01,0
Sierra Leone,2020-03-01,1
Sierra Leone,2020-04-01,1108
Sierra Leone,2020-05-01,14797
Sierra Leone,2020-06-01,35399
Sierra Leone,2020-07-01,51771
Sierra Leone,2020-08-01,60266
Sierra Leone,2020-09-01,63761
Sierra Leone,2020-10-01,71801
Sierra Leone,2020-11-01,71748
Sierra Leone,2020-12-01,76929
Sierra Leone,2021-01-01,92626
Sierra Leone,2021-02-01,106690
Sierra Leone,2021-03-01,122060
Sierra Leone,2021-04-01,120558
Sierra Leone,2021-05-01,127129
Sierra Leone,2021-06-01,139541
Sierra Leone,2021-07-01,188132
Sierra Leone,2021-08-01,196382
Sierra Leone,2021-09-01,191546
Sierra Leone,2021-10-01,153507
Singapore,2020-01-01,53
Singapore,2020-02-01,1795
Singapore,2020-03-01,11276
Singapore,2020-04-01,188949
Singapore,2020-05-01,824865
Singapore,2020-06-01,1210239
Singapore,2020-07-01,1472037
Singapore,2020-08-01,1719511
Singapore,2020-09-01,1721643
Singapore,2020-10-01,1794938
Singapore,2020-11-01,1743530
Singapore,2020-12-01,1809806
Singapore,2021-01-01,1831362
Singapore,2021-02-01,1673891
Singapore,2021-03-01,1864345
Singapore,2021-04-01,1822946
Singapore,2021-05-01,1909452
Singapore,2021-06-01,1870159
Singapore,2021-07-01,1963314
Singapore,2021-08-01,2053482
Singapore,2021-09-01,2310010
Singapore,2021-10-01,3226866
Slovakia,2020-01-01,0
Slovakia,2020-02-01,0
Slovakia,2020-03-01,3440
Slovakia,2020-04-01,28263
Slovakia,2020-05-01,45753
Slovakia,2020-06-01,47133
Slovakia,2020-07-01,60846
Slovakia,2020-08-01,92437
